age,balance,class,marital_married,marital_single,education_secondary,education_tertiary,default_yes,housing_yes,loan_yes,contact_telephone,poutcome_other,poutcome_success
30,3100,no,False,False,True,False,False,True,False,False,False,False
32,344,no,True,False,True,False,False,True,False,False,False,False
35,146,no,False,False,False,True,False,False,False,False,False,True
32,4654,yes,True,False,False,True,False,True,True,False,False,False
34,296,no,False,True,True,False,False,False,False,False,False,False
55,12159,no,True,False,True,False,False,True,False,False,False,False
38,5122,no,False,True,False,True,False,True,False,False,False,False
34,673,no,False,True,False,True,False,True,True,False,False,False
37,8135,no,True,False,False,False,False,True,False,False,False,False
30,196,no,True,False,False,True,False,False,False,False,True,False
41,2562,no,True,False,False,False,False,True,False,False,False,False
41,195,no,False,True,False,True,False,False,False,False,False,False
34,3119,no,True,False,True,False,False,True,False,False,False,False
35,935,no,False,True,False,True,False,True,False,False,False,False
30,11391,no,True,False,True,False,False,True,False,False,True,False
30,5956,no,True,False,False,False,False,True,True,False,False,False
34,3185,no,True,False,True,False,False,True,False,False,False,False
46,2558,no,True,False,False,False,False,True,False,True,True,False
31,481,no,False,True,True,False,False,True,False,False,False,False
39,660,no,True,False,True,False,False,True,True,False,False,False
52,57,no,True,False,False,False,True,True,True,False,False,False
42,3,no,True,False,True,False,False,True,False,True,False,False
40,572,no,False,True,True,False,False,False,False,False,False,False
33,3071,no,True,False,True,False,False,True,True,False,False,False
32,187,no,True,False,False,False,False,False,False,False,False,False
33,5151,no,True,False,False,False,False,True,True,False,False,False
32,2085,no,True,False,False,False,False,True,True,False,False,False
39,1104,no,False,True,True,False,False,False,False,False,False,True
39,892,no,False,False,True,False,False,True,False,False,False,False
45,96,no,True,False,False,True,False,True,False,False,False,False
32,574,no,False,True,False,True,False,True,False,False,False,False
50,0,no,True,False,True,False,False,True,False,False,False,False
33,6843,yes,True,False,False,True,False,False,False,False,True,False
47,1465,no,True,False,True,False,False,True,False,False,False,False
30,586,no,True,False,True,False,False,True,False,False,False,False
32,0,no,True,False,True,False,False,True,False,False,True,False
41,7735,no,True,False,False,False,False,True,False,False,False,False
37,264,no,True,False,False,True,False,True,True,False,False,False
30,501,yes,True,False,True,False,False,True,True,False,False,False
38,215,no,True,False,True,False,False,True,False,False,False,False
48,4906,no,False,False,True,False,False,True,False,False,False,False
31,900,no,False,True,True,False,False,True,False,False,True,False
38,433,no,True,False,False,False,False,False,False,False,False,False
35,5304,no,True,False,True,False,False,True,False,False,False,False
34,797,no,False,False,True,False,False,True,False,False,False,False
31,450,no,True,False,True,False,False,False,True,False,False,False
39,519,no,False,True,True,False,False,True,True,False,False,False
31,1539,no,True,False,True,False,False,True,True,False,False,False
32,11512,no,True,False,True,False,False,True,False,False,False,False
52,1115,no,True,False,False,True,False,True,False,False,False,False
31,5607,no,False,True,True,False,False,False,False,False,False,False
30,1015,no,True,False,False,False,False,True,False,False,False,False
50,1878,no,True,False,True,False,False,True,True,False,False,False
41,98,no,False,True,True,False,False,False,True,False,False,False
46,0,yes,True,False,False,True,False,False,False,False,False,False
37,862,no,False,True,True,False,False,False,False,False,False,False
39,1317,yes,False,False,False,False,False,True,False,False,True,False
46,3455,no,False,False,True,False,False,True,False,False,False,False
32,1249,no,False,True,True,False,False,True,False,False,True,False
44,-230,no,True,False,True,False,False,True,True,False,False,False
36,-872,no,True,False,True,False,False,True,True,False,False,False
50,2590,no,True,False,False,False,False,True,False,True,False,False
55,10065,no,True,False,False,True,False,False,False,False,False,False
32,3201,no,False,True,True,False,False,True,False,False,False,False
34,273,no,True,False,False,True,False,True,False,False,False,True
35,-476,no,False,True,True,False,False,True,False,False,False,False
44,-289,no,True,False,True,False,False,False,True,False,True,False
53,21522,no,True,False,True,False,False,False,False,False,False,False
55,166,no,False,False,True,False,False,False,False,False,False,False
37,-272,no,False,True,True,False,False,False,True,False,False,False
33,4465,no,True,False,False,True,False,True,False,False,False,False
43,699,yes,True,False,True,False,False,True,True,False,True,False
33,557,no,False,False,True,False,False,True,False,False,False,False
40,4441,no,True,False,True,False,False,True,False,False,False,False
53,3815,no,True,False,True,False,False,False,False,True,False,False
47,2,no,True,False,False,False,False,True,True,False,False,False
33,2711,no,True,False,True,False,False,False,False,False,False,False
38,0,no,False,False,False,False,False,True,False,False,False,False
55,1102,no,True,False,True,False,False,True,False,False,False,False
57,2236,no,False,True,True,False,False,True,False,True,False,False
40,7711,no,True,False,True,False,False,True,False,False,False,False
34,1545,no,True,False,False,True,False,True,False,False,False,False
32,12686,no,False,True,False,True,False,True,False,False,False,False
38,1110,yes,True,False,False,True,False,True,False,False,False,False
51,-153,no,True,False,True,False,False,False,False,False,False,False
37,836,no,True,False,False,True,False,True,False,False,False,False
44,7876,no,True,False,True,False,False,True,False,False,False,False
37,3068,yes,False,False,True,False,False,True,True,False,True,False
32,983,yes,True,False,True,False,False,True,False,False,False,False
43,5704,no,True,False,True,False,False,True,False,False,False,False
33,3404,no,False,True,False,True,False,True,False,False,False,False
34,56,no,True,False,True,False,False,True,False,False,False,False
37,2424,no,True,False,True,False,False,False,False,False,True,False
51,6659,no,True,False,False,True,False,True,True,False,False,False
58,5087,no,True,False,False,True,False,False,False,False,False,False
35,725,no,True,False,True,False,False,True,False,False,False,False
59,0,no,True,False,True,False,False,False,False,False,True,False
31,438,no,False,True,False,True,False,True,False,False,False,False
45,999,no,True,False,True,False,False,True,False,False,False,False
44,18558,no,False,True,False,True,False,True,False,False,True,False
35,3888,no,False,False,False,False,False,False,False,False,False,False
52,3923,no,True,False,True,False,False,True,False,False,False,True
39,155,no,False,False,False,True,False,True,False,False,False,False
38,789,no,True,False,True,False,False,True,False,False,True,False
44,3060,no,True,False,True,False,False,True,False,False,False,False
40,9541,no,False,False,False,True,False,False,False,False,False,False
37,1016,no,True,False,True,False,False,True,True,False,False,False
51,653,no,True,False,True,False,False,True,False,False,True,False
38,3289,no,True,False,False,False,False,False,False,False,False,False
36,1954,no,True,False,True,False,False,True,True,False,False,False
52,1527,no,False,False,True,False,False,False,True,False,True,False
47,2428,no,True,False,True,False,False,True,False,False,True,False
50,3117,no,True,False,False,True,False,False,False,False,False,False
49,-471,no,True,False,False,True,False,True,False,False,False,False
31,3052,no,True,False,True,False,False,True,True,False,False,False
39,31,no,True,False,True,False,False,True,False,False,False,False
37,33,no,False,False,True,False,False,True,False,False,False,False
41,666,no,True,False,False,True,False,True,False,False,False,False
53,111,no,True,False,True,False,False,True,False,False,False,False
36,3649,no,False,True,False,True,False,True,False,False,False,False
43,5670,no,True,False,False,True,False,True,False,False,False,False
34,1433,no,True,False,False,True,False,False,False,False,False,False
43,3311,no,True,False,True,False,False,True,False,True,True,False
45,1273,no,False,False,False,True,False,True,True,False,False,False
32,6982,no,False,True,True,False,False,True,False,False,False,False
35,911,no,True,False,True,False,False,True,False,False,True,False
33,3514,no,True,False,True,False,False,True,False,False,False,False
32,2696,no,False,True,True,False,False,True,False,False,False,False
31,1887,no,False,True,False,True,False,False,True,False,False,False
54,10374,no,False,False,False,False,False,True,False,False,True,False
47,3533,no,True,False,True,False,False,True,False,False,False,False
55,3459,no,True,False,False,True,False,True,True,False,True,False
38,-3,no,True,False,False,True,False,False,False,False,False,False
35,142,no,True,False,True,False,False,True,False,False,False,False
39,889,no,False,True,False,True,False,False,False,False,False,False
44,6285,no,False,False,False,True,False,True,False,False,True,False
58,5618,no,True,False,True,False,False,True,False,False,False,False
56,12,no,False,False,False,False,False,False,False,False,False,False
40,5248,no,True,False,True,False,False,True,True,False,True,False
31,314,yes,True,False,True,False,False,True,False,False,False,False
35,0,no,True,False,False,True,False,True,False,False,False,False
34,4436,no,False,True,True,False,False,True,False,False,False,False
43,744,no,False,True,False,True,False,False,True,False,False,False
32,5252,no,False,True,True,False,False,True,False,False,False,False
53,3398,no,True,False,True,False,False,False,True,True,True,False
